date,stock_code,split,label_excess_ret_5d,pred_lstm,pred_anchor,pred_lstm_z,pred_anchor_z,selected_model,pred_v52
2024-05-20,600153,val,-0.021034857,-0.022911564,-0.0039063767791179,-2.8331571407617857,-0.5954948011317632,anchor,-0.5954948011317632
2024-05-20,600548,val,0.072479,0.0037868097,0.0052411526541779,0.25857722090670504,1.2662693522908117,anchor,1.2662693522908117
2024-05-20,600865,val,-0.0061404784,-0.012982599,0.0020214131524335,-1.6833596807650448,0.610967215094338,anchor,0.610967215094338
2024-05-20,600967,val,-0.019992087,0.006845914,-0.0091594146743178,0.6128286815579519,-1.664626933601973,anchor,-1.664626933601973
2024-05-20,601222,val,0.034076422,0.0066593066,0.0004114766633864,0.5912191064877813,0.2833025635125645,anchor,0.2833025635125645
2024-05-20,603237,val,0.015883299,-0.00049661845,-0.0091594146743178,-0.23745381626066725,-1.664626933601973,anchor,-1.664626933601973
2024-05-20,603335,val,-0.029349763,0.0073033795,0.0052411526541779,0.6658042605771286,1.2662693522908117,anchor,1.2662693522908117
2024-05-20,603658,val,-0.013181648,0.012696922,0.0052411526541779,1.290389145999171,1.2662693522908117,anchor,1.2662693522908117
2024-05-20,605090,val,-0.003250144,0.006183587,-0.0039063767791179,0.5361296598283697,-0.5954948011317632,anchor,-0.5954948011317632
2024-05-20,605589,val,-0.004639289,0.009167068,0.0004114766633864,0.8816237647777312,0.2833025635125645,anchor,0.2833025635125645
2024-05-20,688031,val,-0.030744199,0.0047675,-0.0039063767791179,0.37214346028648343,-0.5954948011317632,anchor,-0.5954948011317632
2024-05-20,688045,val,0.038331192,0.0024449304,-0.0039063767791179,0.1031844472629058,-0.5954948011317632,anchor,-0.5954948011317632
2024-05-20,688133,val,-0.04538062,0.002425976,0.0004114766633864,0.10098948323838138,0.2833025635125645,anchor,0.2833025635125645
2024-05-20,688147,val,-0.0002270487,0.0009194687,0.0052411526541779,-0.07346759934842881,1.2662693522908117,anchor,1.2662693522908117
2024-05-20,688528,val,-0.012110372,-0.0055014417,0.0004114766633864,-0.817024099828253,0.2833025635125645,anchor,0.2833025635125645
2024-05-21,600025,val,0.061884034,0.0022595525,-0.0091594146743178,-0.0063980845541560735,-1.6396059996318157,anchor,-1.6396059996318157
2024-05-21,600051,val,-0.00051258464,-0.0018230975,0.0020214131524335,-0.5022892192737578,0.5309439332993442,anchor,0.5309439332993442
2024-05-21,600127,val,-0.03460032,0.009534314,0.0004114766633864,0.8772166595579948,0.21840468374898633,anchor,0.21840468374898633
2024-05-21,600153,val,-0.028394058,-0.014977068,-0.0039063767791179,-2.10001063975143,-0.6198263171443927,anchor,-0.6198263171443927
