date,stock_code,split,label_excess_ret_5d,pred_lstm,fit_start_date,fit_end_date,train_samples,val_samples,best_epoch,trained_epochs,best_score
2026-03-02,603658,test,0.0023112358,-0.0021338463,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,605090,test,-0.08033479,-0.01923056,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,605589,test,-0.057468724,-0.0081798285,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,688031,test,0.0599223,0.008143589,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,688045,test,-0.013984559,-0.0013570338,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,688133,test,-0.041420657,0.004699096,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,688147,test,-0.10413356,0.028268933,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,688528,test,0.022658281,0.00048021972,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,600025,test,0.027932884,-0.0020329952,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,600051,test,0.017683718,0.0043495446,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,600127,test,-0.0023911607,-0.0074693337,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,600153,test,-0.068652764,0.0021341443,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,600548,test,-0.029151725,-0.002750501,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,600865,test,-0.015262836,0.014308885,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,600967,test,-0.06496917,0.006581679,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,601222,test,0.047897454,0.005503729,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,603237,test,-0.0063447068,0.0043116957,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,603335,test,0.082346536,0.00090539455,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,603341,test,-0.017660167,0.0027193278,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,603658,test,-0.030285189,-0.0011697412,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,605090,test,-0.18684404,-0.03819362,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,605589,test,-0.05155498,-0.0009023845,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,688031,test,0.28528127,0.035760745,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,688045,test,0.03350102,-9.025633e-05,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,688133,test,-0.0026966976,0.004653856,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,688147,test,-0.088935666,0.03111042,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-03,688528,test,0.049609337,0.0032322407,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,600025,test,0.01901883,-0.007020861,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,600051,test,0.021785198,0.0026748627,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
